days,p,qgas_cum,ws,qgas,temp,pick,extra_step,gcon_period,dt,curr_temp
2372.0,15.0197726846034,494.8475363786287,1,9.463631526377359,0.003992532550942151,0,0,0,2372.0,0.208620377899919
2379.0,14.80550876655668,495.0746635352618,1,1.9802686140136718,0.0031085904919552574,1,0,0,2379.0,0.2081020023267091
2403.0,7.821205376552991,495.0885254155599,1,14.526235920171102,0.003060509575201727,0,0,0,2403.0,0.20602934890367844
2410.0,8.415972060755767,495.437155077644,1,13.424430862043108,0.0046240386191014025,1,0,0,2410.0,0.20557558301976075
2433.0,10.73630114805626,495.53112609367827,1,8.796097628534733,0.005652708091918449,0,0,0,2433.0,0.20367082864515326
2440.0,4.248749532823391,495.7334363391346,1,13.47466607774135,0.003793781027001493,1,0,0,2440.0,0.2031694411225878
2464.0,5.599605109160679,495.82775900167877,1,13.37821296533966,0.0038028767405142616,0,0,0,2464.0,0.2012287982961277
2494.0,9.704146768401513,496.14883611284694,1,10.80626151850179,0.004133268544155591,0,0,0,2494.0,0.1989369832048224
2501.0,13.05041384443879,496.473023958402,1,2.6936977935442243,0.00834139323616061,1,0,0,2501.0,0.19850980566108842
2525.0,6.554358920156724,496.4918798429568,1,13.759601955299377,0.0044356357435798585,0,0,0,2525.0,0.19663044746254935
2532.0,5.704217227563738,496.822110289884,1,12.96376114641462,0.004533124239556219,1,0,0,2532.0,0.19621726314765575
2556.0,8.986846725803023,496.91285661790886,1,11.742273364964804,0.005473120249160002,0,0,0,2556.0,0.1944103507894716
2563.0,9.997109305827042,497.19467117866805,1,9.623048731541227,0.004861477004328398,1,0,0,2563.0,0.19398933717465808
2585.0,11.14840192036484,497.2620325197888,1,6.07948037791859,0.004560339178001602,0,0,0,2585.0,0.19236442263820874
2592.0,9.670121116269629,497.39578108810304,1,6.1136008936506,0.002631150187677098,1,0,0,2592.0,0.19189652048151382
2616.0,11.2867261632456,497.4385762943586,1,5.018381229634603,0.0023110418160296954,0,0,0,2616.0,0.19015236096878424
2623.0,15.07002793348559,497.55901744386983,1,1.2800455101667132,0.0021402157189553427,1,0,0,2623.0,0.18969081869761756
2646.0,9.81509777908352,497.567977762441,1,10.176894174995754,0.001696800901493297,0,0,0,2646.0,0.18804534306969847
2653.0,10.48341139722194,497.8020463284659,1,7.804930372349331,0.0031965727454146245,1,0,0,2653.0,0.1876374090947784
2677.0,10.2545638706185,497.8566808410723,1,7.821446563481649,0.003800058781522948,0,0,0,2677.0,0.18597559986591472
2684.0,11.62294677036636,498.0443955585959,1,3.3769923403058733,0.0031978267101819106,1,0,0,2684.0,0.1855605050516309
2707.0,14.06682227893728,498.068034504978,1,1.3663145563593324,0.0027897067152987806,0,0,0,2707.0,0.18399262449388978
2714.0,3.256844994095252,498.0994597397743,1,13.46963520198277,0.0007271066730700333,1,0,0,2714.0,0.18352964618266615
2738.0,2.44353450999108,498.19374718618815,1,12.502637814867654,0.0016620691339586772,0,0,0,2738.0,0.18195534959319573
2745.0,12.9254050238176,498.493810493745,1,1.8315922631312778,0.005234546060203138,1,0,0,2745.0,0.1816006595605562
2769.0,4.303025323566874,498.50663163958694,1,13.18180344954427,0.004153882921189619,0,0,0,2769.0,0.18003128625481002
2776.0,5.767905735684558,498.822994922376,1,11.63487407447161,0.004388715804481343,1,0,0,2776.0,0.17969128059162753
2799.0,3.63772145868493,498.9044390408973,1,11.729371928986922,0.0053093683412990325,0,0,0,2799.0,0.17824381530578043
2806.0,3.439514657020138,499.174214595264,1,11.627488080871583,0.004704520500105012,1,0,0,2806.0,0.17789530099616757
2830.0,8.97884187143034,499.2556070118301,1,9.751781819849649,0.004708961841479737,0,0,0,2830.0,0.17641540883809625
2837.0,3.943800542698694,499.48964977550645,1,11.527271205217634,0.004243122063453993,1,0,0,2837.0,0.1760626188845572
2860.0,15.34594383482402,499.570340673943,1,1.19835530308201,0.0042382858333756355,0,0,0,2860.0,0.17467494429158234
2867.0,11.71018687514219,499.5979028459139,1,2.42855230783517,0.001458305430637885,1,0,0,2867.0,0.17425807563512258
2891.0,14.36448077278942,499.6149027120687,1,0.8295779508666992,0.0006004443806471321,0,0,0,2891.0,0.1728173305818234
2898.0,10.73360316378258,499.63481258288954,1,6.376612988970075,0.0004974680738811998,1,0,0,2898.0,0.17240676762694007
2922.0,9.866090501918723,499.6794488738123,1,7.981753062591553,0.0008704744706986105,0,0,0,2922.0,0.17100597155160685
2929.0,14.9160172384326,499.8710109473145,1,1.2574544416416713,0.00319363971101228,1,0,0,2929.0,0.1706626872472849
2950.0,14.38022768736826,499.879813128406,1,0.4000830239432199,0.002709448928663338,0,0,0,2950.0,0.1694507841113183
2957.0,13.0685031829313,499.8882148719088,1,0.921295682094029,0.00023266850488523532,1,0,0,2957.0,0.16905249065671016
2981.0,11.78606538691768,499.89466394168346,1,2.074929486735026,0.00020086218673231833,0,0,0,2981.0,0.1676936142038466
2988.0,5.112117724794667,499.94446224936513,1,11.677917840558734,0.0007612772291940526,1,0,0,2988.0,0.16731742377822906
3011.0,7.828955228528966,500.026207674249,1,11.029933834846828,0.0017823438121573252,0,0,0,3011.0,0.16606649208709146
3018.0,12.89948524120922,500.2798961524505,1,1.019679728655134,0.004560617667931692,1,0,0,3018.0,0.16576537314527298
3042.0,15.7903780722508,500.2870339105511,1,0.11000327848052978,0.0035465830407879085,0,0,0,3042.0,0.16445990595349594
3049.0,5.643893095801229,500.28967398923464,1,14.703420113351005,0.00013295884468523622,1,0,0,3049.0,0.16408319907812996
3072.0,12.39291499362506,500.3925979300281,1,2.0664687472666867,0.001437469416148904,0,0,0,3072.0,0.16288821547200905
3079.0,14.93243348224236,500.4401267112152,1,0.26054279235839845,0.0020500474416756155,1,0,0,3079.0,0.16253333118259142
3103.0,4.215165226207051,500.4419505107617,1,11.715667304539998,0.0006724879742288637,0,0,0,3103.0,0.16127681292644072
3110.0,15.2661367841945,500.7231265260707,1,0.2686618252476283,0.003871042508149484,1,0,0,3110.0,0.16100422074792753
3134.0,2.956562717852619,500.7250071588474,1,11.302012796452841,0.003871919510350274,0,0,0,3134.0,0.15977185933593854
3141.0,2.889838564125126,500.9962554659623,1,10.845811561000279,0.0037500329227745425,1,0,0,3141.0,0.1595021507373277
3164.0,4.869876095992825,501.07217614688926,1,10.68306037104333,0.004771569154442416,0,0,0,3164.0,0.15836668019812686
3171.0,4.62162632910758,501.31788653542327,1,10.605751546813964,0.0044355495115736615,1,0,0,3171.0,0.1580945715974164
3195.0,15.50575047260112,501.392126796251,1,0.8451443501180014,0.004416897338520367,0,0,0,3195.0,0.15693024312871215
3202.0,13.18957241967053,501.4124102606538,1,0.37062079066685266,0.0013052591997436724,1,0,0,3202.0,0.15659350726440915
3225.0,12.13095286420422,501.41500460618846,1,1.1132947206712804,0.0003159264156970263,0,0,0,3225.0,0.15547752080811564
3232.0,15.23331638916208,501.44061038476394,1,0.13010248332868304,0.00038956156779353476,1,0,0,3232.0,0.15514870370815237
3256.0,11.2239910817282,501.4415211021472,1,2.629960342277527,0.0003663082352669449,0,0,0,3256.0,0.15400538117387338
3263.0,12.24098194427168,501.50464015036187,1,1.0419077587280274,0.00088530172170644,1,0,0,3263.0,0.15369434267555823
3287.0,2.629793059741937,501.511933504673,1,10.865649623224893,0.0009736488534347021,0,0,0,3287.0,0.15257436370692357
